carat,cut,color,clarity,depth,table,price,x,y,z,volume,price_per_carat
0.3,Ideal,I,VS2,61.5,58.0,438,4.28,4.31,2.64,48.699552000000004,1460.0
0.3,Ideal,I,VS2,60.3,57.0,438,4.36,4.39,2.64,50.530656,1460.0
0.3,Ideal,I,VS2,61.4,58.0,438,4.29,4.31,2.64,48.813336,1460.0
0.3,Ideal,I,VS2,62.1,54.0,438,4.32,4.35,2.69,50.55047999999999,1460.0
0.3,Ideal,I,VS2,62.0,55.0,438,4.3,4.35,2.68,50.1294,1460.0
0.3,Ideal,I,VS2,62.7,54.0,438,4.28,4.3,2.69,49.50676,1460.0
0.25,Ideal,G,VS1,62.0,54.0,438,4.06,4.07,2.52,41.640984,1752.0
0.25,Ideal,G,VS1,62.3,54.0,438,4.05,4.11,2.54,42.27957000000001,1752.0
0.25,Ideal,G,VS1,62.6,53.0,438,4.01,4.07,2.53,41.29137099999999,1752.0
0.25,Ideal,G,VS1,62.7,54.0,438,4.05,4.08,2.55,42.1362,1752.0
0.34,Ideal,F,SI2,61.9,57.0,438,4.5,4.52,2.79,56.74859999999999,1288.24
0.31,Premium,H,VS1,59.7,58.0,698,4.43,4.41,2.64,51.575832000000005,2251.61
0.31,Premium,H,VS1,59.9,60.0,698,4.45,4.4,2.65,51.887,2251.61
0.31,Premium,H,VS1,59.9,59.0,698,4.4,4.38,2.63,50.68536,2251.61
0.31,Premium,H,VS1,61.4,56.0,698,4.39,4.37,2.69,51.605767,2251.61
0.31,Ideal,H,VS1,62.0,54.0,698,4.39,4.35,2.71,51.75151499999998,2251.61
0.31,Ideal,H,VS1,61.1,57.0,698,4.39,4.35,2.67,50.98765499999999,2251.61
0.31,Ideal,H,VS1,62.6,55.0,698,4.38,4.34,2.73,51.895116,2251.61
0.31,Premium,H,VS1,61.1,59.0,698,4.36,4.35,2.66,50.449560000000005,2251.61
0.31,Ideal,H,VS1,61.7,57.0,698,4.38,4.34,2.69,51.134748,2251.61
0.31,Ideal,H,VS1,62.4,55.0,698,4.36,4.33,2.71,51.161548,2251.61
0.31,Ideal,H,VS1,61.6,56.0,698,4.36,4.34,2.68,50.712032,2251.61
0.31,Ideal,H,VS1,62.2,57.0,698,4.37,4.34,2.71,51.397318000000006,2251.61
0.31,Premium,H,VS1,61.4,61.0,698,4.36,4.33,2.67,50.406396,2251.61
0.31,Premium,H,VS1,62.4,58.0,698,4.36,4.32,2.71,51.04339200000001,2251.61
0.31,Premium,H,VS1,62.9,58.0,698,4.34,4.31,2.72,50.878688,2251.61
0.31,Very Good,H,VS1,63.1,57.0,698,4.34,4.31,2.73,51.06574199999999,2251.61
0.31,Ideal,H,VS1,62.6,55.0,698,4.35,4.31,2.71,50.80843499999999,2251.61
0.31,Ideal,H,VS1,61.7,57.0,698,4.34,4.32,2.67,50.059295999999996,2251.61
0.31,Premium,H,VS1,61.8,61.0,698,4.36,4.32,2.68,50.47833600000001,2251.61
0.31,Premium,H,VS1,62.8,58.0,698,4.31,4.29,2.7,49.92273,2251.61
0.31,Very Good,H,VS1,63.2,57.0,698,4.32,4.29,2.72,50.40921600000001,2251.61
0.31,Good,H,VS1,63.6,55.0,698,4.32,4.29,2.74,50.77987200000001,2251.61
0.31,Premium,H,VS1,62.6,60.0,698,4.32,4.3,2.7,50.15520000000001,2251.61
0.31,Ideal,H,VS1,62.1,54.0,698,4.37,4.3,2.69,50.54779,2251.61
0.31,Premium,H,VS1,61.5,61.0,698,4.34,4.31,2.66,49.756364,2251.61
0.31,Premium,H,VS1,61.7,61.0,698,4.34,4.31,2.67,49.943417999999994,2251.61
0.31,Good,H,VS1,64.0,59.0,698,4.28,4.25,2.73,49.6587,2251.61
0.31,Premium,H,VS1,62.4,58.0,698,4.34,4.28,2.69,49.967287999999996,2251.61
0.31,Very Good,H,VS1,63.1,58.0,698,4.3,4.26,2.7,49.4586,2251.61
0.31,Ideal,G,VS2,59.1,57.0,698,4.48,4.45,2.64,52.63104000000001,2251.61
0.31,Premium,G,VS2,59.2,60.0,698,4.47,4.42,2.63,51.96196199999999,2251.61
0.31,Premium,G,VS2,59.8,60.0,698,4.43,4.4,2.64,51.45888000000001,2251.61
0.31,Ideal,G,VS2,59.6,57.0,698,4.43,4.4,2.63,51.26396,2251.61
0.31,Ideal,G,VS2,61.6,55.0,698,4.39,4.37,2.7,51.797610000000006,2251.61
0.31,Premium,G,VS2,59.9,59.0,698,4.4,4.38,2.63,50.68536,2251.61
0.31,Ideal,G,VS2,61.6,54.0,698,4.41,4.39,2.71,52.465329,2251.61
0.31,Ideal,G,VS2,61.7,55.0,698,4.37,4.35,2.69,51.135555,2251.61
0.31,Ideal,G,VS2,62.4,54.0,698,4.39,4.36,2.73,52.253292,2251.61
0.31,Ideal,G,VS2,61.4,56.0,698,4.36,4.34,2.67,50.522808,2251.61
0.31,Ideal,G,VS2,61.8,57.0,698,4.36,4.34,2.69,50.901256,2251.61
0.31,Ideal,G,VS2,62.0,57.0,698,4.37,4.34,2.7,51.207660000000004,2251.61
0.31,Premium,G,VS2,62.4,59.0,698,4.38,4.34,2.72,51.705024,2251.61
0.31,Ideal,G,VS2,61.7,57.0,698,4.36,4.33,2.68,50.59518400000001,2251.61
0.31,Premium,G,VS2,60.7,61.0,698,4.37,4.33,2.64,49.954344000000006,2251.61
0.31,Ideal,G,VS2,61.4,57.0,698,4.37,4.33,2.67,50.522007,2251.61
0.31,Ideal,G,VS2,63.0,54.0,698,4.37,4.33,2.74,51.846554000000005,2251.61
0.31,Very Good,G,VS2,63.1,58.0,698,4.35,4.3,2.73,51.06464999999999,2251.61
0.31,Premium,G,VS2,61.5,60.0,698,4.34,4.31,2.66,49.756364,2251.61
0.31,Premium,G,VS2,61.7,59.0,698,4.34,4.31,2.67,49.943417999999994,2251.61
0.31,Ideal,G,VS2,62.7,57.0,698,4.34,4.31,2.71,50.69163399999999,2251.61
0.31,Ideal,G,VS2,62.9,57.0,698,4.34,4.31,2.72,50.878688,2251.61
0.31,Very Good,G,VS2,63.1,56.0,698,4.37,4.31,2.74,51.607078,2251.61
0.31,Premium,G,VS2,61.2,58.0,698,4.37,4.32,2.66,50.21654400000001,2251.61
0.31,Premium,G,VS2,61.5,59.0,698,4.35,4.33,2.67,50.290785,2251.61
0.31,Premium,G,VS2,62.2,59.0,698,4.35,4.3,2.69,50.316449999999996,2251.61
0.31,Premium,G,VS2,62.6,57.0,698,4.32,4.3,2.7,50.15520000000001,2251.61
0.31,Ideal,G,VS2,62.4,55.0,698,4.32,4.3,2.69,49.96944,2251.61
0.31,Good,G,VS2,63.6,56.0,698,4.29,4.26,2.72,49.709087999999994,2251.61
0.31,Ideal,G,VS2,62.9,56.0,698,4.34,4.28,2.71,50.338792,2251.61
0.31,Ideal,G,VS2,62.3,56.0,698,4.34,4.29,2.69,50.084034,2251.61
0.31,Very Good,G,VS2,63.4,59.0,698,4.32,4.29,2.73,50.594544000000006,2251.61
0.31,Very Good,G,VS2,63.5,58.0,698,4.29,4.22,2.7,48.88026,2251.61
0.31,Premium,E,SI1,59.3,59.0,698,4.48,4.42,2.64,52.276224000000006,2251.61
0.31,Premium,E,SI1,59.1,59.0,698,4.44,4.42,2.62,51.416976000000005,2251.61
0.31,Very Good,E,SI1,63.1,55.0,698,4.36,4.33,2.74,51.72791200000001,2251.61
0.31,Very Good,E,SI1,63.3,55.0,698,4.36,4.33,2.75,51.916700000000006,2251.61
0.31,Ideal,E,SI1,62.7,54.0,698,4.36,4.35,2.73,51.77718,2251.61
0.31,Premium,E,SI1,59.2,60.0,698,4.42,4.36,2.6,50.10512,2251.61
0.31,Very Good,E,SI1,63.4,55.0,698,4.35,4.32,2.75,51.678,2251.61
0.31,Very Good,E,SI1,63.3,55.0,698,4.35,4.31,2.74,51.370889999999996,2251.61
0.31,Very Good,E,SI1,63.5,55.0,698,4.35,4.31,2.75,51.55837499999999,2251.61
0.31,Premium,E,SI1,62.6,60.0,698,4.35,4.31,2.71,50.80843499999999,2251.61
0.31,Ideal,E,SI1,62.7,57.0,698,4.32,4.29,2.7,50.03856000000001,2251.61
0.31,Ideal,E,SI1,63.0,57.0,698,4.32,4.29,2.71,50.223888,2251.61
0.31,Premium,E,SI1,62.9,58.0,698,4.33,4.29,2.71,50.340147,2251.61
0.31,Premium,E,SI1,62.0,58.0,698,4.35,4.3,2.68,50.1294,2251.61
0.31,Very Good,E,SI1,63.4,55.0,698,4.33,4.31,2.74,51.134702,2251.61
0.31,Very Good,E,SI1,63.4,57.0,698,4.33,4.31,2.74,51.134702,2251.61
0.31,Very Good,E,SI1,63.1,57.0,698,4.35,4.3,2.73,51.06464999999999,2251.61
0.31,Very Good,E,SI1,63.1,57.0,698,4.31,4.28,2.71,49.990828,2251.61
0.31,Very Good,E,SI1,63.5,57.0,698,4.32,4.28,2.73,50.476608000000006,2251.61
0.31,Very Good,E,SI1,63.2,59.0,698,4.33,4.28,2.72,50.40812800000001,2251.61
0.31,Very Good,E,SI1,63.2,59.0,698,4.31,4.24,2.7,49.340880000000006,2251.61
0.31,Good,E,SI1,63.9,56.0,698,4.31,4.27,2.74,50.426137999999995,2251.61
0.31,Good,E,SI1,63.6,57.0,698,4.3,4.28,2.73,50.24292,2251.61
0.31,Premium,I,VVS2,62.1,58.0,698,4.37,4.33,2.7,51.089670000000005,2251.61
0.31,Premium,G,VS2,61.7,58.0,698,4.34,4.32,2.67,50.059295999999996,2251.61
0.31,Premium,G,VS2,61.5,59.0,698,4.36,4.32,2.67,50.28998400000001,2251.61
0.31,Premium,E,SI1,62.3,56.0,698,4.4,4.37,2.73,52.49244,2251.61
0.34,Ideal,E,VS1,59.1,57.0,698,4.55,4.58,2.7,56.2653,2052.94
0.34,Ideal,E,VS1,62.2,57.0,698,4.46,4.51,2.79,56.119734,2052.94
0.4,Very Good,G,SI1,62.9,57.0,699,4.69,4.72,2.96,65.524928,1747.5
0.34,Ideal,F,VS2,60.8,57.0,699,4.51,4.54,2.75,56.30735,2055.88
0.33,Ideal,G,VS1,61.1,55.0,699,4.5,4.52,2.75,55.93499999999999,2118.18
0.33,Ideal,G,VS1,61.5,56.0,699,4.45,4.48,2.74,54.624640000000014,2118.18
0.33,Ideal,G,VS1,61.6,57.0,699,4.46,4.49,2.75,55.06985,2118.18
0.33,Ideal,G,VS1,61.9,55.0,699,4.44,4.49,2.77,55.221612000000015,2118.18
0.31,Ideal,F,VVS2,61.7,55.0,700,4.33,4.36,2.68,50.59518400000001,2258.06
0.38,Ideal,I,VS1,62.0,54.0,700,4.67,4.72,2.91,64.143384,1842.11
0.38,Ideal,I,VS1,61.6,55.0,700,4.68,4.73,2.9,64.19556,1842.11
0.38,Premium,H,VS2,60.5,59.0,700,4.66,4.69,2.83,61.85078200000001,1842.11
0.38,Premium,F,SI1,62.7,58.0,700,4.6,4.62,2.89,61.41828,1842.11
0.38,Premium,H,VS2,61.8,58.0,700,4.63,4.66,2.87,61.922546000000004,1842.11
0.38,Very Good,H,VS2,60.6,58.0,700,4.68,4.7,2.84,62.46863999999999,1842.11
0.42,Very Good,E,SI2,62.9,56.0,700,4.77,4.8,3.01,68.91695999999999,1666.67
0.42,Very Good,H,SI1,62.1,59.0,700,4.78,4.81,2.98,68.515564,1666.67
0.38,Very Good,H,VS2,62.8,56.0,700,4.59,4.62,2.89,61.284762,1842.11
0.42,Ideal,H,SI1,62.7,56.0,700,4.76,4.78,2.99,68.030872,1666.67
0.38,Premium,I,VS1,61.3,60.0,700,4.62,4.65,2.84,61.01172,1842.11
0.42,Very Good,H,SI1,62.9,57.0,700,4.76,4.84,3.02,69.575968,1666.67
0.42,Ideal,H,SI1,62.2,57.0,700,4.78,4.8,2.98,68.37312,1666.67
0.38,Ideal,E,SI1,61.9,55.0,700,4.64,4.7,2.89,63.02512,1842.11
0.38,Very Good,H,VS2,63.0,56.0,700,4.57,4.61,2.89,60.88565300000001,1842.11
0.42,Very Good,H,SI1,59.5,57.0,700,4.78,5.11,2.94,71.811852,1666.67
0.42,Ideal,E,SI2,62.4,55.0,700,4.77,4.81,2.99,68.60166299999999,1666.67
0.42,Ideal,D,SI2,62.4,57.0,700,4.78,4.81,2.99,68.745482,1666.67
0.38,Very Good,E,SI1,61.2,59.0,700,4.64,4.67,2.85,61.75608,1842.11
0.42,Very Good,D,SI2,60.0,61.0,700,4.85,4.89,2.92,69.25217999999998,1666.67
0.42,Good,H,SI1,63.1,57.0,700,4.76,4.78,3.01,68.485928,1666.67
0.42,Very Good,H,SI1,62.0,59.0,700,4.76,4.79,2.96,67.489184,1666.67
0.42,Premium,D,SI2,62.1,59.0,700,4.78,4.82,2.98,68.65800800000001,1666.67
0.38,Premium,H,VS2,60.9,60.0,700,4.62,4.67,2.83,61.05838200000001,1842.11
0.42,Ideal,H,SI1,62.4,57.0,700,4.76,4.79,2.98,67.945192,1666.67
0.42,Very Good,D,SI2,60.8,59.0,700,4.77,4.83,2.92,67.274172,1666.67
0.42,Good,H,SI1,63.2,58.0,700,4.77,4.79,3.02,69.00186599999999,1666.67
0.38,Very Good,H,VS2,62.8,55.0,700,4.64,4.66,2.92,63.13740799999999,1842.11
0.42,Premium,H,SI1,60.9,58.0,700,4.84,4.85,2.95,69.2483,1666.67
0.38,Premium,I,VS1,59.9,60.0,700,4.66,4.72,2.81,61.806512000000005,1842.11
0.42,Premium,D,SI2,60.1,58.0,700,4.83,4.88,2.92,68.82556799999999,1666.67
0.32,Very Good,F,VVS2,63.8,55.0,701,4.33,4.39,2.78,52.844185999999986,2190.62
0.34,Very Good,G,VS1,61.2,57.0,701,4.5,4.54,2.76,56.386799999999994,2061.76
0.38,Very Good,E,SI1,62.8,58.0,701,4.6,4.63,2.9,61.764199999999995,1844.74
0.38,Very Good,D,SI1,61.3,57.0,701,4.67,4.7,2.87,62.99363000000001,1844.74
0.4,Ideal,G,SI1,61.3,56.0,701,4.73,4.76,2.91,65.518068,1752.5
0.5,Fair,G,I1,64.6,60.0,701,5.04,4.96,3.23,80.744832,1402.0
0.41,Very Good,F,SI1,62.5,58.0,702,4.74,4.77,2.97,67.151106,1712.2
0.34,Ideal,E,VS2,61.5,56.0,702,4.48,4.5,2.76,55.641600000000004,2064.71
0.34,Ideal,E,VS2,61.2,56.0,702,4.51,4.54,2.77,56.716858,2064.71
0.34,Ideal,E,VS1,62.8,56.0,702,4.46,4.49,2.81,56.271374,2064.71
0.33,Ideal,E,SI1,61.2,56.0,702,4.46,4.49,2.74,54.86959600000001,2127.27
0.33,Ideal,E,SI1,61.6,55.0,702,4.47,4.49,2.76,55.39402799999999,2127.27
0.33,Ideal,E,SI1,61.9,56.0,702,4.46,4.49,2.77,55.470358000000004,2127.27
0.3,Good,E,VVS1,61.5,62.0,702,4.28,4.34,2.65,49.22427999999999,2340.0
0.38,Very Good,H,SI2,63.4,57.0,702,4.63,4.58,2.92,61.919768,1847.37
0.4,Premium,I,SI2,60.5,58.0,702,4.82,4.76,2.9,66.53528,1755.0
0.32,Ideal,E,VS2,60.8,55.0,702,4.42,4.49,2.71,53.782118000000004,2193.75
0.33,Ideal,G,VVS2,62.6,53.0,702,4.43,4.45,2.78,54.803529999999995,2127.27
0.33,Ideal,H,VVS1,62.5,56.0,702,4.42,4.44,2.77,54.360696000000004,2127.27
0.39,Very Good,D,VS2,62.2,58.0,702,4.63,4.69,2.9,62.97263,1800.0
0.33,Very Good,G,VVS2,61.5,62.0,702,4.39,4.43,2.71,52.70326699999999,2127.27
0.32,Ideal,E,VS2,62.2,56.0,702,4.37,4.41,2.73,52.61174100000001,2193.75
0.32,Ideal,F,VS1,61.9,56.0,702,4.36,4.4,2.71,51.98864000000001,2193.75
0.32,Premium,E,VS2,61.7,58.0,702,4.38,4.41,2.71,52.345817999999994,2193.75
0.32,Ideal,E,VS2,61.7,55.0,702,4.36,4.42,2.71,52.224952,2193.75
0.4,Premium,G,SI1,59.3,59.0,702,4.8,4.82,2.85,65.9376,1755.0
0.32,Ideal,E,VS2,62.0,57.0,702,4.39,4.41,2.73,52.852527,2193.75
0.32,Ideal,E,VS2,62.0,55.0,702,4.36,4.38,2.71,51.752328000000006,2193.75
0.32,Ideal,E,VS2,61.4,56.0,702,4.4,4.43,2.71,52.82332,2193.75
0.32,Very Good,E,VS2,62.9,56.0,702,4.36,4.39,2.75,52.6361,2193.75
0.4,Very Good,G,SI1,62.7,59.0,702,4.67,4.71,2.94,64.667358,1755.0
0.32,Ideal,E,VS2,62.0,55.0,702,4.38,4.46,2.74,53.525352000000005,2193.75
0.32,Ideal,E,VS2,62.1,56.0,702,4.4,4.43,2.74,53.408080000000005,2193.75
0.32,Ideal,E,VS2,62.0,57.0,702,4.37,4.41,2.72,52.419024000000014,2193.75
0.32,Ideal,E,VS2,61.9,55.0,702,4.42,4.43,2.74,53.65084399999999,2193.75
0.4,Premium,G,SI1,62.0,59.0,702,4.71,4.74,2.93,65.41342200000001,1755.0
0.32,Premium,E,VS2,62.6,58.0,702,4.36,4.4,2.74,52.564160000000015,2193.75
0.32,Premium,E,VS2,61.2,59.0,702,4.4,4.43,2.7,52.628400000000006,2193.75
0.32,Ideal,F,VS1,61.3,56.0,702,4.4,4.44,2.71,52.942560000000014,2193.75
0.4,Premium,G,SI1,61.4,60.0,702,4.67,4.71,2.88,63.347615999999995,1755.0
0.32,Premium,E,VS2,60.5,58.0,702,4.44,4.48,2.7,53.706240000000015,2193.75
0.32,Ideal,E,VS2,61.8,55.0,702,4.4,4.43,2.73,53.21316,2193.75
0.32,Ideal,E,VS2,62.3,56.0,702,4.38,4.41,2.74,52.925292000000006,2193.75
0.32,Ideal,E,VS2,62.0,55.0,702,4.39,4.41,2.73,52.852527,2193.75
0.32,Very Good,E,VS2,60.5,55.0,702,4.43,4.49,2.7,53.70489,2193.75
0.4,Very Good,G,SI1,62.8,60.0,702,4.66,4.7,2.94,64.39188,1755.0
0.32,Ideal,E,VS2,61.7,56.0,702,4.41,4.44,2.73,53.454492,2193.75
0.4,Very Good,G,SI1,59.2,61.0,702,4.78,4.81,2.84,65.29671199999999,1755.0
0.32,Ideal,E,VS2,62.1,54.0,702,4.4,4.42,2.74,53.28752000000001,2193.75
0.32,Ideal,E,VS2,62.3,57.0,702,4.41,4.42,2.75,53.60355,2193.75
0.4,Ideal,G,SI1,60.2,56.0,702,4.77,4.83,2.89,66.582999,1755.0
0.32,Ideal,E,VS2,62.2,55.0,702,4.37,4.38,2.72,52.062432,2193.75
0.32,Ideal,F,VS1,61.9,56.0,702,4.35,4.4,2.71,51.8694,2193.75
0.32,Ideal,E,VS2,62.1,56.0,702,4.38,4.41,2.73,52.732133999999995,2193.75
0.32,Ideal,E,VS2,61.6,55.0,702,4.41,4.42,2.72,53.018784000000004,2193.75
0.32,Ideal,E,VS2,62.6,53.0,702,4.37,4.38,2.74,52.445244,2193.75
0.32,Ideal,E,VS2,62.3,54.0,702,4.37,4.4,2.73,52.49244,2193.75
0.32,Ideal,E,VS2,61.9,56.0,702,4.35,4.4,2.71,51.8694,2193.75
0.32,Premium,E,VS2,61.0,59.0,702,4.44,4.45,2.71,53.544180000000004,2193.75
0.32,Very Good,E,VS2,62.8,54.0,702,4.35,4.38,2.74,52.20522,2193.75
0.32,Ideal,E,VS2,62.1,55.0,702,4.39,4.43,2.74,53.286697999999994,2193.75
0.32,Ideal,E,VS2,61.5,55.0,702,4.38,4.43,2.71,52.58321399999999,2193.75
0.32,Ideal,E,VS2,62.2,55.0,702,4.36,4.38,2.72,51.94329600000001,2193.75
0.4,Very Good,G,SI1,60.0,63.0,702,4.76,4.8,2.87,65.57376,1755.0
0.32,Premium,E,VS2,61.3,59.0,702,4.35,4.39,2.68,51.17861999999999,2193.75
0.4,Premium,G,SI1,62.0,59.0,702,4.7,4.72,2.92,64.77728,1755.0
0.4,Very Good,G,SI1,61.1,61.0,702,4.7,4.76,2.89,64.65508,1755.0
0.32,Ideal,E,VS2,62.1,55.0,702,4.36,4.4,2.72,52.18048000000002,2193.75
0.32,Ideal,E,VS2,62.7,55.0,702,4.36,4.38,2.74,52.32523200000001,2193.75
0.32,Ideal,E,VS2,62.1,55.0,702,4.36,4.4,2.72,52.18048000000002,2193.75
0.32,Premium,E,VS2,60.5,59.0,702,4.39,4.43,2.67,51.92535899999999,2193.75
0.32,Ideal,E,VS2,61.3,57.0,702,4.42,4.45,2.72,53.499680000000005,2193.75
0.4,Very Good,G,SI1,61.6,59.0,702,4.66,4.72,2.89,63.566128000000006,1755.0
0.32,Ideal,E,VS2,62.1,55.0,702,4.4,4.42,2.74,53.28752000000001,2193.75
0.32,Ideal,E,VS2,61.9,56.0,702,4.36,4.4,2.71,51.98864000000001,2193.75
0.32,Very Good,E,VS2,62.0,54.0,702,4.37,4.41,2.72,52.419024000000014,2193.75
0.39,Very Good,G,SI1,58.9,61.0,703,4.74,4.76,2.8,63.17471999999999,1802.56
0.38,Ideal,H,VS2,62.2,54.0,703,4.64,4.68,2.9,62.97407999999999,1850.0
0.41,Ideal,J,VS1,62.7,56.0,703,4.73,4.77,2.98,67.23505800000001,1714.63
0.43,Ideal,J,VS1,61.7,58.0,703,4.8,4.84,2.98,69.23136,1634.88
0.38,Ideal,I,VS1,62.4,54.4,703,4.62,4.66,2.9,62.43467999999999,1850.0
0.38,Ideal,I,VS1,62.3,53.4,703,4.65,4.69,2.91,63.46273500000001,1850.0
0.38,Ideal,I,VS1,61.5,55.1,703,4.66,4.7,2.88,63.07776,1850.0
0.38,Ideal,I,VS1,61.9,54.1,703,4.64,4.71,2.89,63.159216,1850.0
0.38,Ideal,I,VS1,62.3,55.0,703,4.63,4.66,2.89,62.354062000000006,1850.0
0.38,Ideal,I,VS1,61.7,55.4,703,4.67,4.7,2.89,63.432610000000004,1850.0
0.38,Ideal,I,VS1,61.9,54.7,703,4.63,4.68,2.88,62.40499199999999,1850.0
0.38,Ideal,I,VS1,61.5,53.9,703,4.66,4.7,2.89,63.296780000000005,1850.0
0.3,Ideal,E,VS1,62.5,54.0,703,4.27,4.32,2.69,49.620816,2343.33
0.3,Ideal,E,VS1,62.2,53.8,703,4.3,4.33,2.68,49.898920000000004,2343.33
0.41,Ideal,F,SI2,61.1,57.0,703,4.8,4.86,2.95,68.8176,1714.63
0.4,Ideal,F,SI1,61.6,55.0,703,4.72,4.76,2.92,65.60422399999999,1757.5
0.37,Ideal,F,VS1,61.0,55.0,703,4.66,4.69,2.85,62.28789000000001,1900.0
0.31,Very Good,E,VVS2,58.8,59.0,704,4.46,4.45,2.62,51.999140000000004,2270.97
0.3,Very Good,F,VS1,59.8,59.0,704,4.3,4.43,2.61,49.71789,2346.67
0.3,Very Good,F,VS1,60.9,63.0,704,4.26,4.31,2.61,47.92116599999999,2346.67
0.39,Very Good,F,SI1,60.0,57.0,704,4.76,4.8,2.86,65.34527999999999,1805.13
0.4,Ideal,J,VVS1,62.4,54.0,704,4.73,4.75,2.96,66.5038,1760.0
0.4,Ideal,H,VS2,62.4,56.0,704,4.69,4.73,2.94,65.22007800000002,1760.0
0.35,Ideal,E,VS2,62.0,56.0,704,4.49,4.51,2.79,56.497221,2011.43
0.27,Ideal,E,VS1,61.4,57.0,704,4.17,4.23,2.58,45.50887800000001,2607.41
0.31,Ideal,D,VS1,62.1,56.0,704,4.3,4.36,2.69,50.432120000000005,2270.97
0.42,Ideal,G,SI1,62.2,53.0,704,4.8,4.84,3.0,69.696,1676.19
0.4,Fair,H,VS2,65.1,59.0,704,4.58,4.63,3.0,63.616200000000006,1760.0
0.43,Premium,E,SI2,61.0,60.0,704,4.87,4.94,2.99,71.93282200000002,1637.21
0.43,Good,G,SI1,63.6,55.0,704,4.79,4.83,3.06,70.795242,1637.21
0.43,Good,G,SI1,63.1,58.0,704,4.75,4.79,3.01,68.485025,1637.21
0.38,Very Good,G,VS2,61.6,59.0,705,4.65,4.7,2.88,62.942400000000006,1855.26
0.38,Very Good,H,VS1,61.3,54.0,705,4.68,4.7,2.88,63.348479999999995,1855.26
0.29,Very Good,D,SI2,59.7,56.0,705,4.37,4.4,2.62,50.37736,2431.03
0.36,Ideal,H,VVS2,61.3,55.0,705,4.62,4.64,2.84,60.88051199999999,1958.33
0.25,Ideal,F,VVS2,61.7,56.0,705,4.06,4.07,2.51,41.475742,2820.0
0.25,Ideal,E,VVS2,61.7,56.0,705,4.05,4.07,2.5,41.208749999999995,2820.0
0.25,Ideal,F,VVS1,62.3,56.0,705,4.01,4.03,2.5,40.40075,2820.0
0.25,Ideal,E,VVS1,61.5,55.0,705,4.09,4.12,2.52,42.464016,2820.0
0.4,Ideal,H,SI1,62.6,52.0,705,4.73,4.76,2.97,66.86895600000001,1762.5
0.4,Ideal,H,SI1,62.1,55.0,705,4.73,4.77,2.95,66.55819500000001,1762.5
0.4,Ideal,H,SI1,61.3,57.0,705,4.77,4.79,2.93,66.945519,1762.5
0.33,Ideal,F,SI1,60.6,56.0,705,4.49,4.46,2.71,54.268834000000005,2136.36
0.33,Premium,F,SI1,62.8,58.0,705,4.42,4.4,2.77,53.870960000000004,2136.36
0.33,Premium,F,SI1,60.9,59.0,705,4.45,4.42,2.7,53.106300000000005,2136.36
0.33,Premium,F,SI1,59.9,61.0,705,4.47,4.44,2.67,52.990956000000004,2136.36
0.41,Good,E,SI1,63.6,58.0,705,4.72,4.74,3.01,67.342128,1719.51
0.3,Very Good,G,VVS1,62.4,59.0,705,4.25,4.31,2.67,48.907725,2350.0
0.4,Very Good,E,VS2,62.5,56.0,705,4.66,4.72,2.93,64.445936,1762.5
0.41,Good,F,SI1,63.4,57.0,705,4.73,4.74,3.0,67.26060000000001,1719.51
0.41,Good,F,SI1,63.3,58.0,705,4.71,4.74,2.99,66.75294600000001,1719.51
0.41,Ideal,E,SI1,61.4,57.0,705,4.78,4.8,2.94,67.45536,1719.51
0.41,Good,E,SI1,63.2,58.0,705,4.68,4.72,2.97,65.606112,1719.51
0.41,Very Good,E,SI1,60.5,63.0,705,4.77,4.81,2.9,66.53672999999999,1719.51
0.41,Good,F,SI1,63.1,59.0,705,4.7,4.75,2.98,66.5285,1719.51
0.41,Ideal,F,SI1,61.6,57.0,705,4.78,4.8,2.95,67.6848,1719.51
0.41,Very Good,E,SI1,59.3,61.0,705,4.8,4.84,2.86,66.44351999999999,1719.51
0.41,Good,F,SI1,63.5,56.0,705,4.7,4.75,3.0,66.975,1719.51
0.41,Good,F,SI1,63.7,58.0,705,4.71,4.74,3.01,67.199454,1719.51
0.41,Very Good,E,SI1,61.1,62.0,705,4.76,4.83,2.93,67.363044,1719.51
0.41,Ideal,E,SI1,61.8,56.0,705,4.77,4.78,2.95,67.26177,1719.51
0.41,Very Good,F,SI1,63.0,56.0,705,4.71,4.78,2.99,67.31626200000001,1719.51
0.41,Premium,E,SI1,61.2,59.0,705,4.78,4.82,2.94,67.73642400000001,1719.51
0.41,Very Good,E,SI1,61.5,61.0,705,4.75,4.78,2.93,66.52565000000001,1719.51
0.41,Very Good,E,SI1,62.8,57.0,705,4.71,4.75,2.97,66.446325,1719.51
0.41,Very Good,E,SI1,62.8,58.0,705,4.72,4.77,2.98,67.092912,1719.51
0.41,Very Good,E,SI1,61.8,60.0,705,4.74,4.78,2.94,66.61216800000001,1719.51
0.41,Good,E,SI1,63.1,57.0,705,4.73,4.78,3.0,67.82820000000001,1719.51
0.41,Good,E,SI1,63.6,56.0,705,4.7,4.73,3.0,66.69300000000001,1719.51
0.31,Ideal,F,VVS2,62.2,53.0,706,4.37,4.41,2.73,52.61174100000001,2277.42
0.43,Ideal,J,VS1,61.9,55.5,706,4.81,4.84,2.99,69.608396,1641.86
0.32,Ideal,D,VS1,60.4,56.0,706,4.44,4.46,2.69,53.26845600000001,2206.25
0.45,Ideal,E,SI2,61.5,55.0,706,4.92,4.97,3.04,74.335296,1568.89
